txn_id,member_id,date,request_type,revenue,variable_cost,partner_fee,sla_met
T220713,M100473,2025-12-29,Travel,26.38,12.25,0.05,0
T220714,M100792,2025-11-22,Dining,16.0,6.42,0.71,1
T220715,M101661,2025-12-03,Lifestyle,12.7,9.06,1.05,1
T220716,M100832,2025-08-30,Dining,13.63,7.21,0.73,1
T220717,M101796,2026-01-24,Events,15.92,7.53,0.94,1
T220718,M100452,2025-10-08,Dining,7.21,7.02,0.89,1
T220719,M100436,2026-02-05,Lifestyle,12.72,3.53,0.59,1
T220720,M100181,2025-09-02,Travel,19.48,10.97,1.88,1
T220721,M100381,2025-11-16,Lifestyle,10.42,4.88,0.86,1
T220722,M100561,2026-01-09,Travel,17.25,7.31,0.67,1
T220723,M100690,2025-12-13,Travel,27.27,12.11,1.83,1
T220724,M101284,2025-10-17,Dining,5.49,2.3,0.58,1
T220725,M100802,2025-12-13,Travel,16.92,10.54,0.95,1
T220726,M101235,2026-02-13,Lifestyle,10.73,6.76,0.71,1
T220727,M100160,2026-01-01,Gifts,10.82,5.52,0.48,1
T220728,M101704,2025-09-14,Dining,1.39,7.71,1.24,1
T220729,M100265,2025-12-21,Events,20.54,11.54,0.92,1
T220730,M100060,2025-11-29,Events,15.64,6.21,0.47,1
T220731,M100764,2026-01-23,Gifts,9.26,7.67,1.61,1
T220732,M101172,2026-02-21,Gifts,12.14,6.92,0.92,1
T220733,M100423,2026-01-08,Events,18.73,7.7,1.37,1
T220734,M100293,2025-09-22,Lifestyle,11.72,5.6,1.4,1
T220735,M101520,2025-11-20,Gifts,11.95,8.95,0.37,1
T220736,M101484,2025-12-20,Travel,24.95,12.62,1.18,1
T220737,M101352,2025-11-23,Travel,24.12,8.23,1.29,1
T220738,M100397,2025-10-02,Lifestyle,10.95,6.83,0.97,1
T220739,M100965,2025-09-15,Dining,9.33,3.85,1.29,1
T220740,M101241,2025-12-30,Dining,12.75,8.43,0.76,1
T220741,M100778,2025-09-29,Gifts,13.16,5.59,1.48,1
T220742,M100322,2025-10-04,Travel,17.66,8.67,0.75,1
T220743,M101495,2026-02-24,Dining,10.74,4.94,1.48,1
T220744,M101689,2025-09-18,Lifestyle,11.55,6.01,1.09,1
T220745,M100298,2026-01-15,Dining,10.41,6.43,1.07,1
T220746,M101265,2025-10-11,Gifts,11.53,4.85,0.47,1
T220747,M101597,2025-09-19,Travel,21.33,8.15,1.45,1
T220748,M100974,2025-11-14,Gifts,10.35,7.65,0.6,1
T220749,M100088,2025-12-31,Gifts,15.68,6.95,1.53,0
T220750,M101242,2025-09-25,Dining,14.7,7.07,1.05,1
T220751,M101662,2025-12-02,Lifestyle,10.4,4.77,1.08,1
T220752,M100470,2025-10-10,Events,18.1,7.64,0.75,1
T220753,M100249,2025-10-27,Lifestyle,8.97,5.77,0.79,1
T220754,M100454,2025-12-30,Dining,17.23,8.8,0.34,0
T220755,M101461,2025-11-20,Gifts,9.46,5.87,1.22,1
T220756,M101002,2026-01-20,Lifestyle,14.02,5.46,1.06,1
T220757,M100032,2026-02-25,Gifts,12.54,4.03,1.49,1
T220758,M101057,2025-10-24,Lifestyle,12.6,5.74,0.83,1
T220759,M101467,2026-01-19,Travel,24.96,10.91,1.65,1
T220760,M100333,2025-11-24,Gifts,9.93,6.15,0.57,1
T220761,M101051,2026-02-07,Events,21.25,9.43,1.03,1
T220762,M100411,2025-10-31,Travel,17.65,13.69,1.17,1
T220763,M100034,2026-01-26,Events,17.75,8.7,1.11,1
T220764,M100721,2026-01-12,Travel,26.81,11.9,0.8,1
T220765,M101393,2026-01-30,Lifestyle,9.63,8.1,0.45,1
T220766,M101204,2025-09-13,Gifts,8.65,7.13,0.94,1
T220767,M100182,2025-11-05,Lifestyle,14.25,7.51,0.74,1
T220768,M100334,2025-10-29,Events,14.69,13.91,1.6,1
T220769,M100971,2025-12-14,Lifestyle,16.12,5.97,1.12,1
T220770,M100577,2025-09-24,Travel,22.29,12.75,0.98,1
T220771,M100597,2026-02-14,Gifts,10.37,7.91,1.44,0
T220772,M100784,2025-12-13,Travel,22.81,7.49,1.2,1
T220773,M101366,2026-02-11,Events,13.35,5.96,0.26,1
T220774,M101036,2025-10-23,Dining,7.66,8.82,1.28,0
T220775,M101535,2025-09-07,Gifts,4.7,6.54,1.09,1
T220776,M100183,2025-10-11,Travel,20.5,7.43,1.08,1
T220777,M100835,2026-01-29,Lifestyle,13.6,8.79,0.93,1
T220778,M100990,2025-10-07,Lifestyle,7.31,5.68,0.75,1
T220779,M101364,2026-01-11,Events,17.65,10.2,0.56,1
T220780,M100927,2025-12-25,Travel,20.52,13.5,1.22,1
T220781,M101649,2025-11-14,Events,17.33,9.0,0.76,1
T220782,M101508,2025-12-06,Gifts,14.94,3.12,0.69,1
T220783,M101240,2026-01-23,Events,12.77,7.95,2.0,1
T220784,M100715,2025-11-22,Events,23.86,7.01,0.76,1
T220785,M100579,2026-01-21,Lifestyle,8.01,4.97,0.7,1
T220786,M100960,2025-10-19,Dining,9.39,9.99,1.14,1
T220787,M100833,2026-02-12,Events,11.29,7.18,0.81,1
T220788,M100052,2025-10-03,Lifestyle,11.4,3.99,1.44,1
T220789,M100413,2025-09-02,Travel,19.55,12.28,1.11,1
T220790,M101503,2025-10-14,Lifestyle,16.93,7.14,0.97,1
T220791,M100825,2025-11-08,Events,18.74,9.75,1.19,1
T220792,M101709,2025-12-08,Travel,18.72,7.52,1.06,1
T220793,M100442,2025-11-22,Lifestyle,11.1,8.2,0.65,1
T220794,M101742,2025-11-25,Dining,14.32,7.55,1.04,1
T220795,M101453,2025-09-19,Travel,18.35,10.9,0.5,1
T220796,M100645,2026-02-03,Dining,9.65,3.37,0.48,1
T220797,M101097,2025-11-11,Lifestyle,9.69,8.32,0.7,1
T220798,M101779,2025-11-19,Dining,16.41,7.16,0.83,1
T220799,M101139,2026-01-09,Dining,13.59,5.26,0.95,1
T220800,M101677,2025-12-13,Travel,27.76,11.09,0.0,1
T220801,M100198,2025-12-02,Events,21.15,9.65,0.76,1
T220802,M100294,2026-02-19,Travel,24.28,12.32,0.37,0
T220803,M100002,2025-12-02,Travel,20.28,9.69,1.11,1
T220804,M100585,2026-01-26,Events,17.54,12.2,0.74,1
T220805,M101420,2025-12-16,Events,19.08,6.95,0.82,1
T220806,M101735,2026-01-06,Events,12.91,10.42,0.53,1
T220807,M100976,2025-10-13,Events,16.16,6.42,1.11,1
T220808,M100760,2025-09-06,Gifts,11.54,10.52,0.4,1
T220809,M101676,2026-02-06,Lifestyle,8.18,9.28,0.79,1
T220810,M101058,2026-01-10,Gifts,14.99,6.51,0.71,1
T220811,M100967,2026-01-28,Gifts,13.1,7.34,1.5,1
T220812,M100152,2025-11-30,Travel,30.07,11.98,0.23,1
T220813,M100386,2025-12-21,Lifestyle,9.63,4.87,1.45,1
T220814,M101255,2025-12-06,Lifestyle,7.83,6.16,0.79,1
T220815,M101257,2026-02-13,Events,16.08,9.26,0.82,1
T220816,M100892,2025-09-22,Travel,24.88,7.06,1.33,0
T220817,M101261,2025-09-01,Dining,10.31,8.95,1.22,1
T220818,M101244,2025-09-14,Lifestyle,13.65,9.66,0.97,0
T220819,M100117,2025-11-28,Dining,9.03,6.12,1.1,1
T220820,M101502,2025-10-28,Events,12.69,11.08,0.29,1
T220821,M101248,2026-02-16,Travel,16.21,8.56,0.51,1
T220822,M100394,2025-11-08,Travel,24.63,9.42,1.09,0
T220823,M100382,2025-11-08,Travel,19.81,10.8,0.54,1
T220824,M101724,2025-10-16,Events,12.5,9.42,0.92,1
T220825,M100458,2025-10-08,Dining,8.74,4.46,0.77,1
T220826,M100058,2026-02-25,Dining,13.48,6.59,0.44,1
T220827,M100056,2025-12-14,Events,15.96,9.0,1.28,1
T220828,M100410,2025-11-30,Gifts,11.08,1.92,1.16,1
T220829,M101129,2025-12-01,Gifts,10.93,5.49,0.85,1
T220830,M100821,2025-11-19,Lifestyle,5.61,5.58,1.48,1
T220831,M101317,2025-10-22,Dining,12.08,5.48,0.38,1
T220832,M100417,2025-11-12,Events,17.26,7.39,0.6,1
T220833,M100414,2026-01-14,Travel,21.0,12.73,0.65,1
T220834,M100727,2025-10-29,Dining,9.72,4.61,0.8,1
T220835,M101426,2025-11-10,Lifestyle,9.68,8.54,0.84,1
T220836,M100905,2026-01-21,Dining,7.86,5.76,1.21,1
T220837,M101371,2025-11-04,Events,14.82,10.72,1.7,1
T220838,M100168,2025-11-24,Dining,9.13,5.46,1.12,1
T220839,M100737,2025-10-04,Travel,23.75,12.19,0.92,1
T220840,M100787,2025-12-17,Gifts,16.3,6.98,1.43,1
T220841,M100122,2025-09-18,Gifts,10.95,3.38,0.97,1
T220842,M100565,2025-11-21,Gifts,6.2,5.66,0.93,0
T220843,M100504,2025-09-09,Dining,12.15,12.06,1.02,1
T220844,M100820,2026-02-07,Dining,15.93,9.02,1.03,1
T220845,M100297,2026-02-03,Gifts,10.1,4.01,1.24,1
T220846,M100485,2026-01-17,Dining,12.57,5.15,0.17,1
T220847,M101725,2025-10-02,Travel,21.8,11.94,1.1,1
T220848,M100257,2025-11-26,Lifestyle,13.2,7.21,0.98,1
T220849,M101471,2025-10-27,Travel,28.91,7.72,0.83,1
T220850,M100977,2026-02-22,Events,17.7,6.18,1.24,1
T220851,M100141,2025-12-21,Lifestyle,9.7,7.28,1.19,1
T220852,M100721,2025-12-24,Lifestyle,13.5,6.09,0.71,1
T220853,M100924,2025-09-12,Dining,16.97,7.92,0.93,1
T220854,M100499,2026-02-07,Lifestyle,15.37,8.12,1.12,1
T220855,M100480,2025-09-24,Events,18.97,7.88,0.85,1
T220856,M101281,2025-12-21,Gifts,9.58,5.93,0.6,1
T220857,M100057,2025-10-09,Travel,21.1,8.73,0.95,1
T220858,M101670,2026-01-04,Lifestyle,12.16,7.12,1.41,1
T220859,M100580,2026-02-15,Gifts,15.04,4.98,0.83,0
T220860,M100686,2025-10-26,Travel,25.8,9.14,1.09,1
T220861,M100229,2026-01-25,Travel,21.01,10.16,1.75,1
T220862,M101585,2026-01-30,Dining,7.59,5.06,0.14,1
T220863,M100400,2025-09-13,Travel,20.81,11.2,1.2,1
T220864,M101446,2026-01-16,Travel,13.2,9.07,0.62,0
T220865,M100587,2025-09-02,Travel,22.66,9.97,0.68,1
T220866,M100057,2025-12-25,Gifts,6.13,5.32,0.8,1
T220867,M100736,2026-01-07,Events,17.45,10.91,0.64,0
T220868,M100941,2025-12-06,Dining,9.61,7.09,1.12,1
T220869,M100843,2026-01-07,Travel,28.85,12.31,0.47,1
T220870,M101776,2025-09-12,Dining,9.43,3.05,1.19,1
T220871,M100936,2025-11-08,Travel,22.34,9.65,1.28,0
T220872,M101402,2025-10-15,Events,17.78,13.03,0.34,1
T220873,M100666,2026-02-12,Dining,11.44,6.67,0.38,1
T220874,M100260,2026-01-13,Dining,18.52,6.69,0.71,1
T220875,M100897,2025-11-10,Travel,17.77,8.58,1.28,1
T220876,M101007,2025-11-30,Events,19.09,11.88,0.65,0
T220877,M100752,2025-09-04,Lifestyle,7.5,7.55,0.97,1
T220878,M101379,2025-10-18,Lifestyle,15.8,4.33,0.38,0
T220879,M101735,2026-01-03,Travel,19.58,14.05,0.61,1
T220880,M100145,2025-12-06,Events,22.15,11.13,0.53,1
T220881,M100121,2025-10-15,Events,13.92,8.97,0.62,1
T220882,M100492,2025-12-14,Travel,18.73,13.11,0.86,1
T220883,M101054,2025-11-23,Lifestyle,16.47,7.79,0.96,1
T220884,M100076,2025-10-05,Travel,20.95,10.27,1.01,1
T220885,M100348,2026-01-05,Travel,19.05,7.71,0.47,1
T220886,M100736,2026-02-08,Lifestyle,18.92,7.34,1.39,1
T220887,M100675,2025-12-13,Travel,21.67,7.23,0.8,1
T220888,M101523,2026-01-17,Events,21.01,8.42,1.32,1
T220889,M100983,2025-11-18,Lifestyle,8.57,7.95,1.18,1
T220890,M101570,2025-09-25,Travel,24.89,7.84,1.12,1
T220891,M101367,2025-10-11,Lifestyle,13.17,6.58,1.39,1
T220892,M100745,2025-10-17,Dining,10.18,9.01,0.64,0
T220893,M101759,2025-11-20,Gifts,10.2,3.3,1.1,1
T220894,M101518,2025-09-19,Dining,8.17,4.78,0.02,1
T220895,M100888,2025-09-12,Events,17.24,5.77,1.0,0
T220896,M101531,2025-10-12,Dining,9.9,6.93,1.08,1
T220897,M100462,2026-02-04,Events,12.22,7.6,0.62,1
T220898,M100374,2026-01-03,Events,23.06,11.37,0.95,1
T220899,M101424,2025-09-06,Travel,21.19,7.14,0.29,1
T220900,M101420,2026-02-12,Lifestyle,14.83,7.85,0.52,1
T220901,M100398,2025-11-18,Lifestyle,10.26,4.5,0.89,1
T220902,M101357,2025-11-02,Gifts,11.9,6.03,0.45,1
T220903,M100914,2025-12-17,Gifts,11.16,5.41,1.59,1
T220904,M101005,2025-10-22,Dining,6.22,7.27,1.09,1
T220905,M101524,2026-02-12,Travel,25.36,10.97,0.87,1
T220906,M100288,2026-01-17,Dining,17.75,9.57,0.98,1
T220907,M100726,2026-01-03,Travel,25.47,11.7,1.04,1
T220908,M100521,2026-01-26,Dining,6.72,4.36,0.5,1
T220909,M101002,2025-12-09,Travel,16.97,10.6,1.08,1
T220910,M100284,2025-12-03,Events,17.5,10.49,1.04,1
T220911,M100215,2025-09-10,Dining,10.64,5.52,0.69,1
T220912,M101253,2025-11-30,Dining,8.87,6.61,1.07,1
T220913,M100100,2025-10-12,Gifts,9.88,5.23,0.81,0
T220914,M100751,2026-02-10,Dining,14.12,9.8,1.08,1
T220915,M101775,2026-02-15,Events,16.88,11.24,1.32,0
T220916,M101798,2025-12-16,Lifestyle,13.81,7.26,0.89,0
T220917,M100322,2025-12-28,Travel,19.59,9.96,1.56,0
T220918,M101668,2025-09-12,Dining,15.16,6.08,0.75,1
T220919,M100603,2025-11-29,Gifts,17.04,5.67,0.53,1
T220920,M100357,2025-11-30,Gifts,14.04,8.41,0.98,1
T220921,M100908,2025-09-25,Events,15.65,7.74,0.54,1
T220922,M100879,2025-09-23,Events,20.03,13.58,1.05,1
T220923,M100674,2025-10-09,Gifts,12.6,8.58,0.5,1
T220924,M100768,2025-12-09,Travel,24.9,10.85,1.15,1
T220925,M100175,2026-01-18,Travel,14.98,11.17,0.82,1
T220926,M100474,2026-02-19,Events,23.61,7.92,1.52,1
T220927,M100354,2026-02-16,Dining,8.98,6.3,1.45,1
T220928,M101677,2025-10-02,Events,22.91,7.47,1.28,1
T220929,M100888,2026-02-02,Lifestyle,10.94,6.19,0.55,1
T220930,M100983,2025-12-13,Events,19.2,9.18,0.61,1
T220931,M100789,2025-11-27,Dining,7.28,8.23,0.94,1
T220932,M101592,2025-11-17,Gifts,5.98,6.14,1.11,1
T220933,M101436,2026-02-09,Lifestyle,14.1,6.83,0.9,1
T220934,M101241,2025-11-23,Dining,14.45,6.86,0.83,1
T220935,M100561,2026-01-12,Events,16.28,4.55,1.1,1
T220936,M100555,2025-12-26,Dining,15.45,9.09,1.41,1
T220937,M101692,2025-10-01,Lifestyle,12.74,9.98,1.55,1
T220938,M101674,2025-12-05,Dining,6.45,7.4,1.51,1
T220939,M100509,2025-12-15,Events,24.69,9.73,0.28,1
T220940,M100605,2026-02-23,Events,18.6,7.79,0.0,0
T220941,M100596,2025-08-30,Travel,16.19,6.48,1.13,1
T220942,M101411,2025-11-11,Lifestyle,12.13,5.3,1.27,1
T220943,M101708,2025-10-12,Lifestyle,7.44,1.84,1.25,1
T220944,M101597,2025-12-09,Travel,20.32,5.65,1.24,1
T220945,M101512,2026-01-09,Travel,21.25,12.19,1.27,1
T220946,M100627,2026-01-07,Gifts,11.02,9.48,0.91,1
T220947,M100570,2026-02-24,Travel,23.97,9.33,1.04,1
T220948,M101600,2025-09-19,Travel,14.71,10.35,1.15,1
T220949,M100711,2025-11-23,Dining,11.39,5.71,1.16,1
T220950,M100387,2025-12-24,Dining,9.9,8.12,0.81,1
T220951,M101516,2025-10-21,Gifts,9.85,7.01,0.54,1
T220952,M100863,2026-02-02,Travel,25.85,12.98,0.37,1
T220953,M100154,2025-12-03,Dining,17.63,4.23,0.76,1
T220954,M101613,2025-12-09,Lifestyle,10.82,5.83,0.47,1
T220955,M100530,2025-09-15,Travel,20.87,9.5,0.89,1
T220956,M100556,2025-10-05,Dining,11.92,9.07,1.19,1
T220957,M100956,2025-10-10,Events,16.98,8.37,1.02,1
T220958,M100486,2026-01-10,Lifestyle,8.69,5.55,0.89,1
T220959,M101492,2025-11-24,Lifestyle,9.98,2.65,1.1,1
T220960,M101244,2025-09-02,Travel,22.08,10.73,0.57,1
T220961,M101016,2026-02-22,Gifts,14.04,6.19,1.18,1
T220962,M100360,2025-10-31,Events,14.38,7.98,0.99,1
T220963,M100881,2025-12-27,Events,14.81,11.64,0.7,1
T220964,M100490,2025-10-15,Travel,13.61,9.54,1.19,1
T220965,M101731,2025-11-29,Dining,13.44,4.87,0.0,1
T220966,M101426,2025-10-22,Lifestyle,16.18,5.16,0.91,1
T220967,M100209,2026-01-11,Events,14.24,10.7,0.75,1
T220968,M100950,2025-09-20,Travel,19.45,6.58,0.65,1
T220969,M101404,2025-09-28,Gifts,16.09,6.31,0.72,1
T220970,M100941,2025-11-03,Travel,17.96,9.27,1.09,1
T220971,M100228,2025-12-11,Lifestyle,10.63,6.76,0.78,1
T220972,M100251,2026-01-29,Dining,11.18,5.87,1.34,1
T220973,M101319,2026-01-20,Dining,13.21,8.04,0.43,0
T220974,M100943,2025-12-16,Events,25.71,10.14,0.95,1
T220975,M100977,2025-10-08,Dining,13.87,4.81,0.54,1
T220976,M100485,2025-09-08,Dining,13.1,8.77,1.41,0
T220977,M100476,2025-11-08,Dining,8.04,6.1,1.1,1
T220978,M100733,2025-09-10,Gifts,12.44,6.76,0.54,1
T220979,M100978,2026-01-21,Lifestyle,11.48,8.66,1.13,1
T220980,M100843,2025-10-15,Events,21.39,9.33,1.33,1
T220981,M101582,2025-11-22,Gifts,15.01,10.71,0.84,1
T220982,M100340,2026-01-31,Lifestyle,13.47,10.71,0.89,0
T220983,M100849,2025-10-23,Lifestyle,6.06,4.68,1.03,1
T220984,M100423,2025-09-16,Travel,21.28,8.47,0.9,1
T220985,M100011,2025-12-07,Dining,14.67,7.32,1.33,1
T220986,M100746,2026-01-11,Events,20.04,13.23,0.99,1
T220987,M100101,2026-01-02,Lifestyle,10.14,7.49,1.06,1
T220988,M100669,2025-11-09,Lifestyle,7.63,5.93,1.12,1
T220989,M101138,2025-10-24,Dining,11.53,6.96,1.01,1
T220990,M100676,2026-01-17,Lifestyle,8.36,7.28,0.93,1
T220991,M101220,2025-10-25,Dining,12.26,7.17,0.79,0
T220992,M100530,2025-10-14,Events,19.69,8.54,1.02,0
T220993,M100723,2026-02-22,Lifestyle,10.7,7.47,1.04,1
T220994,M101575,2025-12-18,Travel,22.44,9.98,1.04,1
T220995,M100437,2026-01-14,Gifts,9.14,3.2,0.3,1
T220996,M100901,2025-10-06,Dining,14.36,4.15,1.09,1
T220997,M101288,2025-11-01,Lifestyle,7.19,8.34,1.02,1
T220998,M100651,2025-11-21,Dining,13.3,4.08,1.14,1
T220999,M100547,2026-01-16,Events,22.54,10.82,0.46,1
T221000,M101255,2025-12-01,Dining,10.91,9.81,0.88,0
T221001,M100133,2025-09-05,Dining,11.06,7.83,1.04,1
T221002,M100477,2025-08-30,Travel,19.87,14.6,0.96,1
T221003,M100737,2026-01-27,Dining,11.75,6.43,1.16,1
T221004,M100391,2025-11-30,Dining,13.79,5.12,0.88,0
T221005,M100970,2025-10-14,Dining,8.43,3.41,0.39,0
T221006,M101114,2026-01-03,Lifestyle,13.47,3.27,0.0,0
T221007,M101738,2025-08-30,Dining,5.17,9.38,0.55,1
T221008,M101083,2025-12-04,Events,17.45,7.35,0.58,1
T221009,M101065,2025-12-25,Gifts,8.19,3.1,1.28,1
T221010,M101306,2025-09-09,Lifestyle,11.73,5.96,1.3,1
T221011,M100374,2025-11-09,Travel,25.78,9.4,1.23,1
T221012,M100846,2026-02-14,Dining,14.91,5.41,0.88,0
T221013,M101497,2026-02-06,Dining,12.33,8.93,0.34,1
T221014,M100316,2025-09-02,Dining,14.32,6.41,0.73,1
T221015,M100524,2025-11-06,Events,19.92,10.07,1.5,1
T221016,M100395,2025-09-22,Events,18.84,12.63,0.55,1
T221017,M101726,2025-09-01,Gifts,9.48,4.58,1.1,1
T221018,M100637,2025-10-14,Lifestyle,13.36,7.02,0.9,1
T221019,M100585,2025-09-03,Lifestyle,13.42,4.1,0.78,1
T221020,M101467,2025-09-07,Dining,14.87,10.27,0.83,1
T221021,M101637,2025-12-13,Gifts,12.58,5.63,1.22,0
T221022,M100008,2025-11-03,Dining,12.74,1.05,0.33,1
T221023,M101582,2025-10-01,Lifestyle,11.13,5.1,0.97,1
T221024,M101272,2025-09-08,Events,25.45,13.31,0.17,1
T221025,M101555,2025-09-30,Gifts,8.47,2.72,0.8,1
T221026,M100156,2025-10-03,Events,14.59,9.17,1.12,1
T221027,M100070,2025-12-29,Events,24.47,9.39,1.16,1
T221028,M100604,2025-12-10,Events,14.55,10.37,1.04,1
T221029,M101529,2025-09-30,Lifestyle,12.6,10.61,0.83,1
T221030,M100897,2026-02-03,Travel,17.15,9.36,1.09,1
T221031,M101298,2026-01-27,Gifts,10.44,4.87,1.53,1
T221032,M100441,2025-10-07,Travel,18.05,7.92,1.08,1
T221033,M100601,2025-09-02,Dining,9.01,8.7,0.09,1
T221034,M101580,2025-12-12,Travel,22.87,6.03,1.02,1
T221035,M100882,2025-09-23,Dining,17.18,7.02,1.28,1
T221036,M101403,2025-12-24,Travel,22.78,13.41,0.96,1
T221037,M101151,2025-11-26,Dining,5.56,6.16,0.65,1
T221038,M100316,2025-09-03,Gifts,8.39,8.37,1.34,1
T221039,M101698,2025-12-18,Events,12.91,4.65,0.86,1
T221040,M101703,2025-09-19,Dining,10.25,8.3,0.46,1
T221041,M101404,2025-09-08,Gifts,13.81,7.87,0.9,1
T221042,M100845,2025-10-16,Lifestyle,15.29,5.03,1.22,0
T221043,M100771,2026-02-13,Dining,9.76,5.06,0.91,1
T221044,M100535,2025-09-06,Travel,24.79,13.59,0.68,1
T221045,M101161,2025-11-28,Lifestyle,9.57,4.5,1.11,1
T221046,M100558,2026-01-04,Dining,9.9,4.59,1.13,1
T221047,M100334,2025-11-30,Lifestyle,11.75,9.51,0.57,1
T221048,M100109,2025-12-08,Lifestyle,11.49,7.14,0.78,1
T221049,M100763,2025-12-19,Travel,21.53,11.34,0.62,1
T221050,M101467,2025-10-27,Events,22.37,8.77,0.97,1
T221051,M101424,2026-02-05,Lifestyle,9.61,4.12,1.49,1
T221052,M101528,2025-11-04,Dining,18.32,9.77,1.41,1
T221053,M101091,2026-01-11,Travel,18.98,10.1,0.92,1
T221054,M101561,2025-10-06,Dining,14.95,7.45,0.35,1
T221055,M101409,2025-09-02,Gifts,9.58,5.4,0.91,1
T221056,M101452,2025-12-02,Gifts,7.81,6.31,0.82,0
T221057,M100917,2025-10-03,Lifestyle,11.48,6.07,0.55,0
T221058,M100153,2025-12-30,Dining,11.06,7.29,1.24,1
T221059,M100684,2025-09-28,Events,16.73,8.13,1.23,1
T221060,M101524,2025-11-21,Gifts,12.48,5.83,0.92,1
T221061,M101336,2025-11-26,Travel,27.19,12.69,0.83,1
T221062,M100022,2026-02-07,Lifestyle,8.82,8.53,0.57,1
T221063,M100168,2025-10-29,Dining,19.28,8.8,1.02,1
T221064,M101185,2025-10-06,Dining,12.37,5.4,1.15,1
T221065,M101761,2025-11-27,Travel,21.67,10.04,1.11,1
T221066,M101316,2026-01-28,Gifts,10.56,3.52,0.97,1
T221067,M101707,2025-10-27,Gifts,16.65,8.6,1.52,1
T221068,M100119,2025-11-05,Lifestyle,9.44,7.3,1.04,1
T221069,M101584,2025-09-23,Events,17.38,8.48,0.8,0
T221070,M100230,2025-09-07,Lifestyle,10.78,8.25,0.7,1
T221071,M101591,2026-01-13,Events,18.01,8.23,0.52,1
T221072,M101753,2026-01-04,Lifestyle,7.91,6.72,1.65,1
T221073,M100919,2025-09-07,Lifestyle,12.6,3.86,1.19,1
T221074,M100958,2026-02-04,Events,12.28,8.21,1.36,1
T221075,M100896,2025-09-14,Dining,16.73,6.59,0.96,1
T221076,M100995,2026-01-29,Lifestyle,11.16,7.64,1.0,1
T221077,M101476,2025-12-12,Events,21.13,8.62,0.59,1
T221078,M100506,2026-02-01,Gifts,15.86,8.7,0.8,1
T221079,M100509,2025-09-03,Travel,24.85,8.77,0.79,0
T221080,M101743,2025-11-27,Travel,18.6,11.42,0.55,1
T221081,M101529,2025-09-20,Travel,25.35,4.49,1.08,1
T221082,M100972,2026-02-20,Travel,27.88,11.63,2.17,1
T221083,M100361,2026-02-18,Events,18.31,10.59,0.45,1
T221084,M101719,2025-11-22,Lifestyle,6.62,5.76,1.09,1
T221085,M101582,2026-02-18,Events,19.73,12.77,0.72,1
T221086,M100591,2025-11-20,Events,22.8,8.79,1.0,1
T221087,M100973,2025-10-21,Travel,17.05,9.78,1.49,1
T221088,M100754,2025-11-30,Events,14.74,7.83,0.3,1
T221089,M101517,2025-10-07,Dining,12.2,9.22,0.5,1
T221090,M101237,2026-02-07,Gifts,6.73,4.43,0.79,1
T221091,M100887,2026-01-12,Gifts,13.41,4.79,0.91,1
T221092,M101742,2026-01-28,Dining,12.6,9.74,0.67,1
T221093,M101095,2025-11-28,Events,18.27,6.19,0.81,1
T221094,M100871,2025-12-16,Travel,23.02,8.91,1.22,1
T221095,M101668,2025-11-20,Lifestyle,12.32,6.94,0.5,1
T221096,M100809,2026-01-29,Travel,21.35,9.86,0.69,1
T221097,M100752,2025-12-07,Lifestyle,10.98,5.29,0.65,1
T221098,M100699,2025-10-11,Gifts,10.2,6.34,1.31,1
T221099,M100396,2026-02-13,Lifestyle,13.0,9.17,0.77,1
T221100,M100502,2025-10-07,Gifts,15.73,4.73,0.7,1
T221101,M100163,2026-01-17,Events,19.7,8.45,0.81,1
T221102,M101310,2025-09-22,Events,10.67,7.92,0.91,1
T221103,M101061,2025-10-02,Events,21.76,12.38,1.35,1
T221104,M101678,2025-12-07,Dining,7.66,3.73,1.05,1
T221105,M101099,2026-02-12,Lifestyle,14.89,5.33,1.58,1
T221106,M100144,2025-12-18,Events,14.37,7.85,0.72,1
T221107,M101117,2025-11-06,Events,16.41,8.06,1.21,1
T221108,M100315,2025-12-26,Dining,13.87,8.22,1.4,1
T221109,M100066,2025-11-03,Travel,16.5,10.7,0.46,1
T221110,M101192,2025-09-30,Dining,6.8,6.7,0.41,1
T221111,M100049,2025-09-06,Dining,13.89,4.26,0.75,1
T221112,M100736,2025-12-16,Events,22.6,9.97,1.54,1
T221113,M101611,2025-09-01,Dining,13.74,5.5,0.96,1
T221114,M100460,2026-01-12,Gifts,14.78,5.38,1.01,1
T221115,M101251,2025-09-08,Travel,19.08,7.85,0.82,1
T221116,M100677,2026-01-31,Travel,19.79,13.58,1.07,1
T221117,M100203,2025-11-20,Gifts,5.18,7.99,0.95,1
T221118,M100354,2025-10-27,Gifts,9.02,3.76,0.42,1
T221119,M100134,2026-02-18,Travel,18.34,10.61,0.11,1
T221120,M100271,2025-12-08,Lifestyle,11.12,7.59,1.34,1
T221121,M100291,2026-01-07,Travel,25.41,10.41,0.06,1
T221122,M101589,2025-10-02,Gifts,4.8,6.82,0.73,0
T221123,M101452,2025-12-02,Gifts,8.02,5.71,0.7,1
T221124,M100636,2026-02-07,Dining,7.25,2.67,0.82,1
T221125,M101301,2026-02-18,Events,13.19,7.64,0.88,1
T221126,M100367,2026-02-21,Dining,2.4,4.0,1.38,1
T221127,M101149,2026-02-19,Travel,17.53,8.35,1.02,1
T221128,M100364,2025-11-30,Travel,17.77,10.37,1.36,1
